time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,-0.18691319938109505,-0.8793272800060661,19.814865612217332,6.248164164752254,0.0025958855461798436,0.0,-0.24855312778033944,-1.0053820008600691,5.726753687668297,0.02405846834099645,-0.0483024323845451,0.0,468.4612294726985,466.0731672509442,467.85841863859,466.7928962928529
3.0600000000000023,-0.20186500520334197,-0.9402895651066947,20.158443238876913,6.249844557791427,6.282487333888138,0.0,-0.249577026930274,-1.0265676203104908,5.725849909087368,0.0349187287216384,-0.07328036926999698,0.0,436.828171373704,434.73756126036267,435.801609653943,436.7088234267376
3.1200000000000023,-0.21681905087041192,-1.0024276338275597,20.499970412340243,6.252022883324706,6.278532009156173,0.0,-0.24857235602672997,-1.044558537429145,5.658742182581472,0.03894322336189844,-0.05423473293551577,0.0,412.56526794728427,414.24008465802586,414.67213561363803,415.026287432303
3.1800000000000024,-0.23164782099231931,-1.0656496123123704,20.838696873944006,6.25506204006814,6.275211352168908,0.0,-0.24544706856113785,-1.0626278713278912,5.632290616443752,0.06734349521412877,-0.05766025160968286,0.0,428.17894204821204,427.8851680750748,424.56706649425905,426.9988830717382
3.2400000000000024,-0.24620621137209533,-1.1299870184670706,21.1789170209438,6.259065902405922,6.271607105653871,0.0,-0.23949039230800173,-1.0815615649262253,5.708032722340345,0.06547773765393126,-0.06538708855037481,0.0,459.82119648475833,459.20612437641466,458.44707177826575,458.30194491891575
3.3000000000000025,-0.2602936818957135,-1.1954598715481917,21.526956049137937,6.263489932000091,6.267505304919737,0.0,-0.22964703678650167,-1.1003787308530346,5.892363071325135,0.08654113411395935,-0.07509848232547282,0.0,491.32111118385336,490.5973875351074,491.6196532070941,493.18165644762786
3.3600000000000025,-0.27377727984001166,-1.2618619184768114,21.88096858928009,6.268961764579471,6.262666806035785,0.0,-0.21939402162634775,-1.1125609478223564,5.908009739088658,0.0991735294553979,-0.09503014597888648,0.0,443.85780710421807,442.2132121834098,442.1345554209799,443.18125033396535
3.4200000000000026,-0.2864988990656567,-1.3289310120417797,22.23850396684551,6.274553337007976,6.257088461248776,0.0,-0.2040975761662369,-1.122493719787222,6.009343238615322,0.07722913347841119,-0.0891481330042429,0.0,469.34670307138146,469.7962696325591,469.88176900676973,468.1838290455563
3.4800000000000026,-0.29812341418477406,-1.3965076887564718,22.604561425607454,6.279210214746133,6.252201686825927,0.0,-0.18283374849194617,-1.1295398738137048,6.191624923514089,0.0783742428843631,-0.06932535397438848,0.0,492.80938630206333,494.2678812878417,494.15783107093654,494.24637036645765
3.5400000000000027,-0.30848145027277124,-1.4643903285456366,22.97785226655092,0.0009348036912815161,6.248195995995086,0.0,-0.1620529342681787,-1.1327668512594053,6.251103566544158,0.08797428154679275,-0.062074385321741594,0.0,459.1460120965771,459.717850506522,459.3279366840511,460.09393425417693
3.6000000000000028,-0.31751853255182555,-1.5323701339720506,23.354652195343455,0.007695132987398878,6.244664284111565,0.0,-0.1388466323737421,-1.1326483124509032,6.308608937520733,0.13972288667683058,-0.0531091807645168,0.0,459.4622002918412,460.1702533705314,457.26953529820076,461.3837948530246
3.660000000000003,-0.3252187338344599,-1.6002360990876858,23.73177476723372,0.015789459412488327,6.2414187025143395,0.0,-0.11755563696349232,-1.1289066312684446,6.262438420719308,0.12293401239419922,-0.05613629385790181,0.0,427.94559522044017,427.68571896486026,427.5208333126167,426.1050432571518
3.720000000000003,-0.3313941688079176,-1.6676739483253307,24.110701295404944,0.022576882904020934,6.238297064733157,0.0,-0.08798158719757516,-1.1182994974941578,6.367890963007048,0.0714059193899137,-0.044869836432691115,0.0,474.0332994981769,474.8968454048985,475.50187676264585,471.54642533948294
3.780000000000003,-0.3360821686283166,-1.734529789207772,24.48824577048877,0.026958854312267633,6.235364915227635,0.0,-0.06806285374310907,-1.1099345470053847,6.217764707759448,0.07610125199498952,-0.05838731186955788,0.0,392.69430960966065,391.4361616906225,392.2560518011344,392.6968615397843
3.840000000000003,-0.339196752306142,-1.8006334831938304,24.863736983157075,0.03101826244777328,6.231546531400113,0.0,-0.035415744474306635,-1.093102589804997,6.2981716138239445,0.039794492883657814,-0.07703707243921476,0.0,466.2235149969196,464.7609160752224,467.8990861118392,465.06627294425294
3.900000000000003,-0.3402519672762249,-1.8656433859375716,25.24441848979975,0.03334207816480461,6.226774990782603,0.0,0.0006892905171893993,-1.073672217907275,6.390684576061503,0.036512581156450674,-0.08503232694022922,0.0,471.6374228617376,471.0146751324939,469.83714945115804,469.5832283079962
3.960000000000003,-0.3392241076420368,-1.9295478527633574,25.62746525120158,0.03560363143385992,6.221680574455123,0.0,0.034012666015449354,-1.0562829868262922,6.377594118389626,0.039953293326083765,-0.08465749887445458,0.0,439.0021479502846,439.0272444239735,438.7125482239849,438.9989005745411
4.020000000000002,-0.3360193213243113,-1.9923171610178019,26.011153996283166,0.038294135104417926,6.216780750151065,0.0,0.0732630280208986,-1.0357974181541818,6.4118148865940405,0.05316203935593046,-0.07626650140662407,0.0,453.5840750069006,454.25231649421124,453.0482505204812,454.1103603638506
4.080000000000001,-0.33042962895896966,-2.053838496665336,26.39601916653177,0.04113533780474565,6.211620974260594,0.0,0.11345274715337064,-1.0146463891536468,6.416969801204426,0.03201324513550969,-0.14635271203557243,0.0,447.6015153749088,441.8506142562481,446.30756277418993,444.5789759489126
4.14,-0.3223114360894352,-2.1140382574819676,26.781313611791724,0.043564908376612976,6.202888890857217,0.0,0.15792471218660686,-0.9918162882615852,6.426071630061712,0.05357437000083967,-0.14394882931472958,0.0,446.3781688088635,446.55463326840436,445.61915699754223,447.37937558644023
4.199999999999998,-0.31109968427827095,-2.172675251191925,27.17043342482811,0.04685789644616101,6.19507155345492,0.0,0.21659811613202998,-0.962440353264248,6.543852884762331,0.0573790485343436,-0.11167345406253154,0.0,478.10918896608865,480.54747628924116,480.1235553213028,480.41395303661585
4.259999999999997,-0.2963629819856854,-2.2295610993251604,27.564874414145073,0.0507114966182618,6.188269040821762,0.0,0.275245089518826,-0.9334196190555655,6.603769351328619,0.07525379659970305,-0.11701306639406128,0.0,463.8561356381713,463.42565536903965,463.5680801715209,464.9735964491801
4.319999999999996,-0.2780013341812899,-2.2846427389470683,27.962606348249604,0.05482943137221419,6.181010144583581,0.0,0.3374583779853878,-0.9022402231685244,6.653594489637946,0.05014280634844645,-0.13040424476291637,0.0,462.19519460802593,461.1255970921221,462.7677238779322,460.7896317468051
4.379999999999995,-0.2558755863287851,-2.3378395746933154,28.362244883671888,0.057716771510264664,6.173227900218997,0.0,0.40075564221368487,-0.8707278726723585,6.667511536988912,0.04374131776688739,-0.12834067385410286,0.0,451.67527222427265,451.8265976425533,451.2524652384013,450.73666263265704
